DateTime,Place_EN,Place_AR,Confirmed,Deaths,Recovered,Active,Governorate_EN,Governorate_AR,Region_EN,Region_AR
2020-05-25 09:00:00,Duba,ضبا,1,0,0,1,Duba,ضباء,Tabuk,تبوك
2020-05-25 09:00:00,Duruma,ضرما,1,0,1,0,Duruma,ضرما,Ar Riyad,الرياض
2020-05-25 09:00:00,D͟halm,ظلم,1,0,0,1,Al Muwayh,المويه,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Fayfa,فيفا,1,0,0,1,Fayfa,فيفا,Jazan,جازان
2020-05-25 09:00:00,HAʼIL,حائل,4,0,26,-22,Hail,حائل(مقر الامارة),Hail,حائل
2020-05-25 09:00:00,Hafar al Batin,حفر الباطن,0,0,8,-8,Hafar Al Batin,حفر الباطن,Eastern Region,المنطقة الشرقية
2020-05-25 09:00:00,Hawtat Bani Tamim,حوطة بني تميم,1,0,3,-2,Hawtat Bani Tamim,حوطه بنى تميم,Ar Riyad,الرياض
2020-05-25 09:00:00,Hazm al Jalamid,حزم الجلاميد,0,0,2,-2,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-25 09:00:00,Huraymilaʼ,حريملاء,4,0,0,4,Huraymila,حريملاء,Ar Riyad,الرياض
2020-05-25 09:00:00,Jeddah,جدة,327,1,854,-528,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Judayyidat ʻarʻar,جديدة عرعر,0,0,3,-3,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-25 09:00:00,Khamis Mushayt,خميس مشيط,4,0,1,3,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-25 09:00:00,Khulays,خليص,4,0,1,3,Khulays,خليص,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Laylá,ليلى,0,0,1,-1,Al Aflaj,الافلاج,Ar Riyad,الرياض
2020-05-25 09:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,120,8,166,-54,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Mahayil,محايل,3,0,2,1,Muhayil,محايل,Aseer,عسير
2020-05-25 09:00:00,Maysan,ميسان,1,0,0,1,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,NAJRAN,نجران,3,0,0,3,Najran,نجران (مقر الامارة),Najran,نجران
2020-05-25 09:00:00,Qaryat Al 'ulya,قرية العليا,0,0,2,-2,Qaryah Al Ulya,قريه العليا,Eastern Region,المنطقة الشرقية
2020-05-25 09:00:00,Qilwah,قلوة,4,0,0,4,Qilwah,قلوه,Al Bahah,الباحة
2020-05-25 09:00:00,Ras Tannurah,راس تنورة,1,0,8,-7,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-05-25 09:00:00,Rumah,رماح,3,0,1,2,Rumah,رماح,Ar Riyad,الرياض
2020-05-25 09:00:00,SIKAKA,سكاكا,2,0,2,0,Sakaka,سكاكا (مقر الامارة),Al Jawf,الجوف
2020-05-25 09:00:00,Sabt al ʻAlayah,سبت العلاية,2,0,0,2,Balqarn,بالقرن,Aseer,عسير
2020-05-25 09:00:00,Safwá,صفوى,3,0,13,-10,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-25 09:00:00,Salwá,سلوى,0,0,1,-1,Al Udayd,العديد,Eastern Region,المنطقة الشرقية
2020-05-25 09:00:00,Samtah,صامطة,1,0,0,1,Samtah,صامطة,Jazan,جازان
2020-05-25 09:00:00,Shaqraʼ,شقراء,0,0,5,-5,Shaqra,شقراء,Ar Riyad,الرياض
2020-05-25 09:00:00,Sharurah,شرورة,3,0,1,2,Sharurah,شروره,Najran,نجران
2020-05-25 09:00:00,TABUK,تبوك,17,0,2,15,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-05-25 09:00:00,Tabarjal,طبرجل,0,0,1,-1,Tubarjal,طبرجل,Al Jawf,الجوف
2020-05-25 09:00:00,Tathlith,تثليث,0,0,1,-1,Tathlith,تثليث,Aseer,عسير
2020-05-25 09:00:00,Thadiq,ثادق,1,0,4,-3,Thadiq,ثادق,Ar Riyad,الرياض
2020-05-25 09:00:00,Thurayban,ثريبان,0,0,1,-1,Al Ardiyat,العرضيات,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Tumayr,تمير,5,0,0,5,Al Majmaah,المجمعه,Ar Riyad,الرياض
2020-05-25 09:00:00,Turayf,طريف,1,0,0,1,Turayf,طريف,Northern Borders,الحدود الشماليه
2020-05-25 09:00:00,Umlujj,أملج,2,0,0,2,Umluj,املج,Tabuk,تبوك
2020-05-25 09:00:00,Umm Ad Dawm,أم الدوم,1,0,0,1,Al Muwayh,المويه,Makkah Al Mukarramah,مكة المكرمة
2020-05-25 09:00:00,Wadi Ad Dawasir,وادي الدواسر,2,0,13,-11,Wadi Ad Dawasir,وادى الدواسر,Ar Riyad,الرياض
2020-05-25 09:00:00,Yanbuʻ,ينبع,0,0,2,-2,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-25 09:00:00,ʻARʻAR,عرعر,5,0,0,5,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-25 09:00:00,ʻUnayzah,عنيزة,5,0,3,2,Unayzah,عنيزه,Al Qaseem,القصيم
2020-05-26 09:00:00,ABHA,أبها,3,0,8,-5,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-05-26 09:00:00,AD͟h D͟hahran,الظهران,26,0,15,11,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,AL BAHAH,الباحة,10,0,3,7,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-05-26 09:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,35,1,264,-230,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-26 09:00:00,AR RIYAD,الرياض,739,2,571,166,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-26 09:00:00,Abu ʻArish,أبو عريش,1,0,0,1,Abu Arish,ابو عريش,Jazan,جازان
2020-05-26 09:00:00,Ad Dammam,الدمام,74,0,179,-105,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Ad Darb,الدرب,1,0,0,1,Ad Darb,الدرب,Jazan,جازان
2020-05-26 09:00:00,Ad Dilam,الدلم,0,0,1,-1,Ad Dilam,الدلم,Ar Riyad,الرياض
2020-05-26 09:00:00,Ad Dirʻiyyah,الدرعية,0,0,12,-12,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-26 09:00:00,Ad Duwadimi,الدوادمي,1,0,0,1,Ad Duwadimi,الدوادمى,Ar Riyad,الرياض
2020-05-26 09:00:00,Ahad Rifaydah,أحد رفيدة,1,0,1,0,Ahad Rufaydah,احد رفيده,Aseer,عسير
2020-05-26 09:00:00,Al Badaʼiʻ,البدائع,0,0,1,-1,Al Badai,البدائع,Al Qaseem,القصيم
2020-05-26 09:00:00,Al Bukayriyyah,البكيرية,3,0,0,3,Al Bukayriyah,البكيريه,Al Qaseem,القصيم
2020-05-26 09:00:00,Al Gouz,القوز,0,0,2,-2,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al Hadithah Border Station,مركز حدود الحديثة,2,0,0,2,Al Qurayyat,القريات,Al Jawf,الجوف
2020-05-26 09:00:00,Al Hufuf,الهفوف,118,0,99,19,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Jafr,الجفر,2,0,7,-5,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Jubayl,الجبيل,29,0,75,-46,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Khafji,الخفجي,0,0,6,-6,Al Khafji,الخفجي,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Kharj,الخرج,13,0,8,5,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-26 09:00:00,Al Khubar,الخبر,54,0,78,-24,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Khurmah,الخرمة,0,0,2,-2,Al Khurmah,الخرمة,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al Lith,الليث,0,0,2,-2,Al Lith,الليث,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al Majardah,المجاردة,0,0,1,-1,Al Majardah,المجارده,Aseer,عسير
2020-05-26 09:00:00,Al Muzahimiyyah,المزاحمية,5,0,0,5,Al Muzahimiyah,المزاحميه,Ar Riyad,الرياض
2020-05-26 09:00:00,Al Qara,القرى,0,0,1,-1,Al Qara,القرى,Al Bahah,الباحة
2020-05-26 09:00:00,Al Qari',القريع,1,0,0,1,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al Qatif,القطيف,29,0,79,-50,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Al Qunfudhah,القنفذة,0,0,1,-1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al Quwayʻiyyah,القويعية,2,0,0,2,Al Quwayiyah,القويعيه,Ar Riyad,الرياض
2020-05-26 09:00:00,Al Sehen,السحن,4,0,0,4,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Al ʻAridah,العارضة,7,0,0,7,Al Aridah,العارضه,Jazan,جازان
2020-05-26 09:00:00,An Nuʻayriyyah,النعيرية,7,0,9,-2,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Ar Ruwaydah,الرويضة,4,0,0,4,Al Quwayiyah,القويعيه,Ar Riyad,الرياض
2020-05-26 09:00:00,As Sulayyil,السليل,1,0,0,1,As Sulayyil,السليل,Ar Riyad,الرياض
2020-05-26 09:00:00,At Taʼif,الطائف,14,0,86,-72,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,BURAYDAH,بريدة,9,0,16,-7,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-26 09:00:00,Bathaʼ,بطحاء,1,0,0,1,Al Udayd,العديد,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Baysh,بيش,2,0,0,2,Baysh,بيش,Jazan,جازان
2020-05-26 09:00:00,Bishah,بيشة,0,0,3,-3,Bishah,بيشه,Aseer,عسير
2020-05-26 09:00:00,Buqayq,بقيق,1,0,13,-12,Buqayq,بقيق,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Damad,ضمد,1,0,0,1,Damad,ضمد,Jazan,جازان
2020-05-26 09:00:00,Duba,ضبا,1,0,1,0,Duba,ضباء,Tabuk,تبوك
2020-05-26 09:00:00,Duruma,ضرما,2,0,0,2,Duruma,ضرما,Ar Riyad,الرياض
2020-05-26 09:00:00,HAʼIL,حائل,37,0,7,30,Hail,حائل(مقر الامارة),Hail,حائل
2020-05-26 09:00:00,Hadda,حدة,0,0,9,-9, Bahrah,بحرة,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Hafar al Batin,حفر الباطن,6,0,1,5,Hafar Al Batin,حفر الباطن,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Haql,حقل,0,0,1,-1,Haqil,حقل,Tabuk,تبوك
2020-05-26 09:00:00,Hawtat Bani Tamim,حوطة بني تميم,1,0,0,1,Hawtat Bani Tamim,حوطه بنى تميم,Ar Riyad,الرياض
2020-05-26 09:00:00,Hazm al Jalamid,حزم الجلاميد,0,0,21,-21,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-26 09:00:00,Huraymilaʼ,حريملاء,1,0,0,1,Huraymila,حريملاء,Ar Riyad,الرياض
2020-05-26 09:00:00,JAZAN,جازان,2,0,0,2,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-05-26 09:00:00,Jeddah,جدة,325,7,391,-73,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Judayyidat ʻarʻar,جديدة عرعر,0,0,26,-26,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-26 09:00:00,Khamis Mushayt,خميس مشيط,5,0,6,-1,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-26 09:00:00,Khulays,خليص,21,0,2,19,Khulays,خليص,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,162,4,458,-300,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Mahayil,محايل,1,0,5,-4,Muhayil,محايل,Aseer,عسير
2020-05-26 09:00:00,Maysan,ميسان,1,0,0,1,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Mulayjah,مليجة,1,0,0,1,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,NAJRAN,نجران,5,0,1,4,Najran,نجران (مقر الامارة),Najran,نجران
2020-05-26 09:00:00,Nifi,نفي,1,0,0,1,Ad Duwadimi,الدوادمى,Ar Riyad,الرياض
2020-05-26 09:00:00,Rabigh,رابغ,1,0,1,0,Rabigh,رابغ,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Ranyah,رنية,1,0,0,1,Ranyah,رنيه,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Ras Tannurah,راس تنورة,4,0,3,1,Ras Tannurah,رأس تنوره,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Sabt al ʻAlayah,سبت العلاية,1,0,8,-7,Balqarn,بالقرن,Aseer,عسير
2020-05-26 09:00:00,Safwá,صفوى,1,0,5,-4,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Sajir,ساجر,1,0,0,1,Ad Duwadimi,الدوادمى,Ar Riyad,الرياض
2020-05-26 09:00:00,Salwá,سلوى,1,0,0,1,Al Udayd,العديد,Eastern Region,المنطقة الشرقية
2020-05-26 09:00:00,Shaqraʼ,شقراء,1,0,0,1,Shaqra,شقراء,Ar Riyad,الرياض
2020-05-26 09:00:00,Sharurah,شرورة,2,0,5,-3,Sharurah,شروره,Najran,نجران
2020-05-26 09:00:00,TABUK,تبوك,18,0,45,-27,Tabuk,تبوك (مقرالامارة),Tabuk,تبوك
2020-05-26 09:00:00,Taymaʼ,تيماء,1,0,1,0,Tayma,تيماء,Tabuk,تبوك
2020-05-26 09:00:00,Thurayban,ثريبان,0,0,1,-1,Al Ardiyat,العرضيات,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Umlujj,أملج,0,0,4,-4,Umluj,املج,Tabuk,تبوك
2020-05-26 09:00:00,Umm Ad Dawm,أم الدوم,0,0,1,-1,Al Muwayh,المويه,Makkah Al Mukarramah,مكة المكرمة
2020-05-26 09:00:00,Wadi Ad Dawasir,وادي الدواسر,5,0,12,-7,Wadi Ad Dawasir,وادى الدواسر,Ar Riyad,الرياض
2020-05-26 09:00:00,Wadi Al Fara,وادي الفرع,0,0,2,-2,Wadi Al Fara,وادي الفرع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-26 09:00:00,Wuthaylan,وثيلان,1,0,0,1,Al Quwayiyah,القويعيه,Ar Riyad,الرياض
2020-05-26 09:00:00,Yanbuʻ,ينبع,4,0,12,-8,Yanbu,ينبع,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-26 09:00:00,ʻARʻAR,عرعر,1,0,0,1,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-27 09:00:00,ABHA,أبها,1,0,7,-6,Abha,ابها (مقر الإمارة),Aseer,عسير
2020-05-27 09:00:00,AD͟h D͟hahran,الظهران,25,0,20,5,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,AL BAHAH,الباحة,0,0,2,-2,Al Bahah,الباحة (مقرالامارة),Al Bahah,الباحة
2020-05-27 09:00:00,AL MADINAH al MUNAWWARAH,المدينة المنورة,50,2,358,-310,Al Madinah Al Munawwarah,المدينة المنورة (مقر الامارة),Al Madinah Al Munawwarah,المدينة المنورة
2020-05-27 09:00:00,AR RIYAD,الرياض,611,2,560,49,Ar Riyad,الرياض (مقر الامارة),Ar Riyad,الرياض
2020-05-27 09:00:00,Ad Dammam,الدمام,101,1,173,-73,Dammam,الدمام,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Ad Dilam,الدلم,1,0,0,1,Ad Dilam,الدلم,Ar Riyad,الرياض
2020-05-27 09:00:00,Ad Dirʻiyyah,الدرعية,0,0,39,-39,Ad Diriyah,الدرعيه,Ar Riyad,الرياض
2020-05-27 09:00:00,Ad Duwadimi,الدوادمي,0,0,2,-2,Ad Duwadimi,الدوادمى,Ar Riyad,الرياض
2020-05-27 09:00:00,Ahad Rifaydah,أحد رفيدة,1,0,0,1,Ahad Rufaydah,احد رفيده,Aseer,عسير
2020-05-27 09:00:00,Al Badaʼiʻ,البدائع,0,0,1,-1,Al Badai,البدائع,Al Qaseem,القصيم
2020-05-27 09:00:00,Al Bukayriyyah,البكيرية,0,0,4,-4,Al Bukayriyah,البكيريه,Al Qaseem,القصيم
2020-05-27 09:00:00,Al GhAzalah,الغزاله,1,0,0,1,Al Ghazalah,الغزاله,Hail,حائل
2020-05-27 09:00:00,Al Hada,الهدا,1,0,7,-6,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Hadban,الحدبان,0,0,2,-2,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Hadithah Border Station,مركز حدود الحديثة,0,0,4,-4,Al Qurayyat,القريات,Al Jawf,الجوف
2020-05-27 09:00:00,Al Hufuf,الهفوف,91,0,273,-182,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Jafr,الجفر,5,0,10,-5,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Jubayl,الجبيل,17,0,70,-53,Al Jubayl,الجبيل,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Khafji,الخفجي,2,0,0,2,Al Khafji,الخفجي,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Kharj,الخرج,4,0,6,-2,Al Kharj,الخرج,Ar Riyad,الرياض
2020-05-27 09:00:00,Al Khubar,الخبر,46,1,54,-9,Al Khubar,الخبر,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Khurmah,الخرمة,0,0,2,-2,Al Khurmah,الخرمة,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Maddah,المضة,2,0,0,2,Tarib,طريب,Aseer,عسير
2020-05-27 09:00:00,Al Majardah,المجاردة,1,0,0,1,Al Majardah,المجارده,Aseer,عسير
2020-05-27 09:00:00,Al Majmaʻah,المجمعة,1,0,1,0,Al Majmaah,المجمعه,Ar Riyad,الرياض
2020-05-27 09:00:00,Al Midhnab,المذنب,0,0,1,-1,Al Midhnab,المذنب,Al Qaseem,القصيم
2020-05-27 09:00:00,Al Mubarraz,المبرز,17,0,0,17,Al Ahsa,الاحساء,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Mud͟haylif,المظيلف,1,0,0,1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Muzahimiyyah,المزاحمية,0,0,2,-2,Al Muzahimiyah,المزاحميه,Ar Riyad,الرياض
2020-05-27 09:00:00,Al Qara,القرى,0,0,1,-1,Al Qara,القرى,Al Bahah,الباحة
2020-05-27 09:00:00,Al Qari',القريع,0,0,3,-3,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Qatif,القطيف,13,0,32,-19,Al Qatif,القطيف,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Al Qunfudhah,القنفذة,1,0,2,-1,Al Qunfudhah,القنفذه,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al Qurayyat,القريات,2,0,0,2,Al Qurayyat,القريات,Al Jawf,الجوف
2020-05-27 09:00:00,Al Sehen,السحن,0,0,6,-6,Maysan,ميسان,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Al ʻIs,العيص,2,0,0,2,Al Is,العيص,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-27 09:00:00,An Namas,النماص,2,0,0,2,An Namas,النماص,Aseer,عسير
2020-05-27 09:00:00,An Nuʻayriyyah,النعيرية,1,0,0,1,Al Nuayriyah,النعيريه,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Ar Rass,الرس,1,0,1,0,Ar Rass,الرس,Al Qaseem,القصيم
2020-05-27 09:00:00,Ar Rayn,الرين,0,0,1,-1,Ar Rayn,الرين,Ar Riyad,الرياض
2020-05-27 09:00:00,Ar Ruwaydah,الرويضة,0,0,2,-2,Al Quwayiyah,القويعيه,Ar Riyad,الرياض
2020-05-27 09:00:00,As Sulayyil,السليل,0,0,1,-1,As Sulayyil,السليل,Ar Riyad,الرياض
2020-05-27 09:00:00,At Taʼif,الطائف,22,0,161,-139,Al Taif,الطائف,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,At Tuwal,الطوال,1,0,0,1,At Tuwal,الطوال,Jazan,جازان
2020-05-27 09:00:00,BURAYDAH,بريدة,4,0,22,-18,Buraydah,بريده (مقرالامارة),Al Qaseem,القصيم
2020-05-27 09:00:00,Baysh,بيش,3,0,17,-14,Baysh,بيش,Jazan,جازان
2020-05-27 09:00:00,Buqayq,بقيق,13,0,6,7,Buqayq,بقيق,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Duba,ضبا,0,0,8,-8,Duba,ضباء,Tabuk,تبوك
2020-05-27 09:00:00,Fayfa,فيفا,1,0,0,1,Fayfa,فيفا,Jazan,جازان
2020-05-27 09:00:00,HAʼIL,حائل,28,0,4,24,Hail,حائل(مقر الامارة),Hail,حائل
2020-05-27 09:00:00,Hadda,حدة,0,0,29,-29, Bahrah,بحرة,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Hafar al Batin,حفر الباطن,1,0,0,1,Hafar Al Batin,حفر الباطن,Eastern Region,المنطقة الشرقية
2020-05-27 09:00:00,Hawtat Bani Tamim,حوطة بني تميم,0,0,5,-5,Hawtat Bani Tamim,حوطه بنى تميم,Ar Riyad,الرياض
2020-05-27 09:00:00,Hawtat Sudayr,حوطة سدير,0,0,1,-1,Al Majmaah,المجمعه,Ar Riyad,الرياض
2020-05-27 09:00:00,JAZAN,جازان,2,1,0,1,Jazan,جازان (مقر الامارة),Jazan,جازان
2020-05-27 09:00:00,Jeddah,جدة,360,4,660,-304,Jiddah,جدة,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Judayyidat ʻarʻar,جديدة عرعر,0,0,5,-5,Arar,عرعر (مقر الامارة),Northern Borders,الحدود الشماليه
2020-05-27 09:00:00,Khamis Mushayt,خميس مشيط,4,0,0,4,Khamis Mushayt,خميس  مشيط,Aseer,عسير
2020-05-27 09:00:00,Khaybar,خيبر,1,0,1,0,Khaybar,خيبر,Al Madinah Al Munawwarah,المدينة المنورة
2020-05-27 09:00:00,Khulays,خليص,15,0,1,14,Khulays,خليص,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Laylá,ليلى,0,0,1,-1,Al Aflaj,الافلاج,Ar Riyad,الرياض
2020-05-27 09:00:00,MAKKAH al MUKARRAMAH,مكة المكرمة,148,5,908,-765,Makkah Al Mukarramah,مكة المكرمة (مقر الإمارة),Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Mahayil,محايل,0,0,1,-1,Muhayil,محايل,Aseer,عسير
2020-05-27 09:00:00,Marat,مرات,0,0,1,-1,Marat,مرات,Ar Riyad,الرياض
2020-05-27 09:00:00,NAJRAN,نجران,5,0,1,4,Najran,نجران (مقر الامارة),Najran,نجران
2020-05-27 09:00:00,Rabigh,رابغ,0,0,2,-2,Rabigh,رابغ,Makkah Al Mukarramah,مكة المكرمة
2020-05-27 09:00:00,Ranyah,رنية,1,0,0,1,Ranyah,رنيه,Makkah Al Mukarramah,مكة المكرمة
